model,sampler,seed,bs,lr,model_loc,fold,epoch,set_type,loss,fn,fp,tn,tp,acc,prec,rec,f1,voter
rob_base,sequential,11,16,1e-05,,10,,test,,55,104,560,62,0.7964148527528809,0.37349397590361444,0.5299145299145299,0.43816254416961126,5.0
rob_base,sequential,11,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_11_bs16_lr1e-05_f10_v6,10,,dev,0.20277892437327028,75,53,634,54,0.8431372549019608,0.5046728971962616,0.4186046511627907,0.4576271186440678,6.0
rob_base,sequential,11,16,1e-05,,10,,test,,74,41,623,43,0.852752880921895,0.5119047619047619,0.36752136752136755,0.42786069651741293,6.0
rob_base,sequential,11,16,1e-05,,10,,test,,74,44,620,43,0.8489116517285531,0.4942528735632184,0.36752136752136755,0.42156862745098045,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f1_v0,1,,dev,0.18844321864657104,87,50,620,31,0.8261421319796954,0.38271604938271603,0.2627118644067797,0.31155778894472363,0.0
rob_base,sequential,22,16,1e-05,,1,,test,,67,58,613,59,0.8431618569636136,0.5042735042735043,0.46825396825396826,0.48559670781893005,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f1_v1,1,,dev,0.2366640119904414,67,74,598,70,0.8257107540173053,0.4861111111111111,0.5109489051094891,0.49822064056939497,1.0
rob_base,sequential,22,16,1e-05,,1,,test,,67,68,603,59,0.8306148055207027,0.4645669291338583,0.46825396825396826,0.466403162055336,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f1_v2,1,,dev,0.30566538768991713,80,54,648,51,0.8391356542617047,0.4857142857142857,0.3893129770992366,0.4322033898305085,2.0
rob_base,sequential,22,16,1e-05,,1,,test,,76,59,612,50,0.8306148055207027,0.45871559633027525,0.3968253968253968,0.42553191489361697,2.0
rob_base,sequential,22,16,1e-05,,1,,test,,68,58,613,58,0.8419071518193224,0.5,0.4603174603174603,0.4793388429752066,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f2_v0,2,,dev,0.21453475898930005,78,54,618,59,0.8368355995055624,0.5221238938053098,0.4306569343065693,0.472,0.0
rob_base,sequential,22,16,1e-05,,2,,test,,92,40,630,26,0.8324873096446701,0.3939393939393939,0.22033898305084745,0.2826086956521739,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f2_v1,2,,dev,0.19105811446118895,76,60,642,55,0.8367346938775511,0.4782608695652174,0.4198473282442748,0.4471544715447154,1.0
rob_base,sequential,22,16,1e-05,,2,,test,,89,60,610,29,0.8109137055837563,0.3258426966292135,0.2457627118644068,0.28019323671497587,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f2_v2,2,,dev,0.1875813666248039,66,48,627,39,0.8538461538461538,0.4482758620689655,0.37142857142857144,0.40625,2.0
rob_base,sequential,22,16,1e-05,,2,,test,,86,49,621,32,0.8286802030456852,0.3950617283950617,0.2711864406779661,0.32160804020100503,2.0
rob_base,sequential,22,16,1e-05,,2,,test,,90,47,623,28,0.8261421319796954,0.37333333333333335,0.23728813559322035,0.2901554404145078,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f3_v0,3,,dev,0.23071436672894793,83,45,657,48,0.8463385354141657,0.5161290322580645,0.366412213740458,0.42857142857142855,0.0
rob_base,sequential,22,16,1e-05,,3,,test,,76,58,614,61,0.8343634116192831,0.5126050420168067,0.44525547445255476,0.4765625,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f3_v1,3,,dev,0.19445753920823336,67,49,626,38,0.8512820512820513,0.4367816091954023,0.3619047619047619,0.39583333333333337,1.0
rob_base,sequential,22,16,1e-05,,3,,test,,73,62,610,64,0.8331273176761433,0.5079365079365079,0.46715328467153283,0.4866920152091255,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f3_v2,3,,dev,0.1694462076993659,95,45,604,37,0.8207426376440461,0.45121951219512196,0.2803030303030303,0.34579439252336447,2.0
rob_base,sequential,22,16,1e-05,,3,,test,,76,66,606,61,0.8244746600741656,0.48031496062992124,0.44525547445255476,0.4621212121212121,2.0
rob_base,sequential,22,16,1e-05,,3,,test,,74,61,611,63,0.8331273176761433,0.5080645161290323,0.45985401459854014,0.4827586206896552,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f4_v0,4,,dev,0.22016335843159027,57,52,623,48,0.8602564102564103,0.48,0.45714285714285713,0.4682926829268293,0.0
rob_base,sequential,22,16,1e-05,,4,,test,,79,46,656,52,0.8499399759903962,0.5306122448979592,0.3969465648854962,0.45414847161572053,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f4_v1,4,,dev,0.2629115560452393,92,42,607,40,0.8284250960307298,0.4878048780487805,0.30303030303030304,0.3738317757009346,1.0
rob_base,sequential,22,16,1e-05,,4,,test,,88,32,670,43,0.8559423769507803,0.5733333333333334,0.3282442748091603,0.4174757281553398,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f4_v2,4,,dev,0.1819263402598374,78,61,626,51,0.8296568627450981,0.45535714285714285,0.3953488372093023,0.4232365145228215,2.0
rob_base,sequential,22,16,1e-05,,4,,test,,79,53,649,52,0.8415366146458584,0.49523809523809526,0.3969465648854962,0.44067796610169496,2.0
rob_base,sequential,22,16,1e-05,,4,,test,,83,39,663,48,0.8535414165666266,0.5517241379310345,0.366412213740458,0.44036697247706424,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f5_v0,5,,dev,0.2548452664510419,64,124,525,68,0.7592829705505761,0.3541666666666667,0.5151515151515151,0.41975308641975306,0.0
rob_base,sequential,22,16,1e-05,,5,,test,,34,125,550,71,0.7961538461538461,0.3622448979591837,0.6761904761904762,0.47176079734219273,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f5_v1,5,,dev,0.2423583802984173,51,134,553,78,0.7732843137254902,0.36792452830188677,0.6046511627906976,0.4574780058651026,1.0
rob_base,sequential,22,16,1e-05,,5,,test,,37,124,551,68,0.7935897435897435,0.3541666666666667,0.6476190476190476,0.45791245791245794,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f5_v2,5,,dev,0.2647695982099471,49,93,590,56,0.8197969543147208,0.37583892617449666,0.5333333333333333,0.44094488188976383,2.0
rob_base,sequential,22,16,1e-05,,5,,test,,47,99,576,58,0.8128205128205128,0.36942675159235666,0.5523809523809524,0.44274809160305345,2.0
rob_base,sequential,22,16,1e-05,,5,,test,,41,110,565,64,0.8064102564102564,0.367816091954023,0.6095238095238096,0.45878136200716846,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f6_v0,6,,dev,0.24482054190528124,68,74,613,61,0.8259803921568627,0.45185185185185184,0.4728682170542636,0.4621212121212121,0.0
rob_base,sequential,22,16,1e-05,,6,,test,,84,58,591,48,0.8181818181818182,0.4528301886792453,0.36363636363636365,0.40336134453781514,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f6_v1,6,,dev,0.29178983719085816,69,43,640,36,0.8578680203045685,0.45569620253164556,0.34285714285714286,0.391304347826087,1.0
rob_base,sequential,22,16,1e-05,,6,,test,,99,47,602,33,0.8130601792573624,0.4125,0.25,0.3113207547169811,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f6_v2,6,,dev,0.21944389558862895,72,75,608,49,0.8171641791044776,0.3951612903225806,0.4049586776859504,0.39999999999999997,2.0
rob_base,sequential,22,16,1e-05,,6,,test,,80,66,583,52,0.8130601792573624,0.4406779661016949,0.3939393939393939,0.416,2.0
rob_base,sequential,22,16,1e-05,,6,,test,,91,53,596,41,0.8156209987195903,0.43617021276595747,0.3106060606060606,0.36283185840707965,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f7_v0,7,,dev,0.2562613283986585,75,36,647,30,0.8591370558375635,0.45454545454545453,0.2857142857142857,0.3508771929824561,0.0
rob_base,sequential,22,16,1e-05,,7,,test,,76,50,637,53,0.8455882352941176,0.5145631067961165,0.4108527131782946,0.45689655172413796,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f7_v1,7,,dev,0.21462139716587175,87,52,631,34,0.8271144278606966,0.3953488372093023,0.2809917355371901,0.3285024154589372,1.0
rob_base,sequential,22,16,1e-05,,7,,test,,76,57,630,53,0.8370098039215687,0.4818181818181818,0.4108527131782946,0.4435146443514644,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f7_v2,7,,dev,0.18840661984786652,72,45,619,45,0.8501920614596671,0.5,0.38461538461538464,0.4347826086956522,2.0
rob_base,sequential,22,16,1e-05,,7,,test,,76,79,608,53,0.8100490196078431,0.4015151515151515,0.4108527131782946,0.4061302681992337,2.0
rob_base,sequential,22,16,1e-05,,7,,test,,76,60,627,53,0.8333333333333334,0.4690265486725664,0.4108527131782946,0.4380165289256199,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f8_v0,8,,dev,0.2375184889137745,85,40,643,36,0.8445273631840796,0.47368421052631576,0.2975206611570248,0.365482233502538,0.0
rob_base,sequential,22,16,1e-05,,8,,test,,71,45,638,34,0.8527918781725888,0.43037974683544306,0.3238095238095238,0.3695652173913044,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f8_v1,8,,dev,0.1964888709348782,77,44,620,40,0.8450704225352113,0.47619047619047616,0.3418803418803419,0.39800995024875624,1.0
rob_base,sequential,22,16,1e-05,,8,,test,,65,55,628,40,0.8477157360406091,0.42105263157894735,0.38095238095238093,0.4,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f8_v2,8,,dev,0.20099636731669307,71,61,610,55,0.8343789209535759,0.47413793103448276,0.4365079365079365,0.45454545454545453,2.0
rob_base,sequential,22,16,1e-05,,8,,test,,60,64,619,45,0.8426395939086294,0.41284403669724773,0.42857142857142855,0.4205607476635514,2.0
rob_base,sequential,22,16,1e-05,,8,,test,,62,52,631,43,0.8553299492385786,0.45263157894736844,0.4095238095238095,0.43000000000000005,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f9_v0,9,,dev,0.18902526100631803,78,32,632,39,0.8591549295774648,0.5492957746478874,0.3333333333333333,0.4148936170212766,0.0
rob_base,sequential,22,16,1e-05,,9,,test,,89,43,640,32,0.835820895522388,0.4266666666666667,0.2644628099173554,0.32653061224489793,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f9_v1,9,,dev,0.3107480084649602,67,58,613,59,0.8431618569636136,0.5042735042735043,0.46825396825396826,0.48559670781893005,1.0
rob_base,sequential,22,16,1e-05,,9,,test,,87,35,648,34,0.8482587064676617,0.4927536231884058,0.2809917355371901,0.35789473684210527,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f9_v2,9,,dev,0.19750579333864152,91,46,624,27,0.8261421319796954,0.3698630136986301,0.2288135593220339,0.2827225130890052,2.0
rob_base,sequential,22,16,1e-05,,9,,test,,88,39,644,33,0.8420398009950248,0.4583333333333333,0.2727272727272727,0.34196891191709844,2.0
rob_base,sequential,22,16,1e-05,,9,,test,,89,34,649,32,0.8470149253731343,0.48484848484848486,0.2644628099173554,0.34224598930481287,maj_vote
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f10_v0,10,,dev,0.2773335400223732,54,100,571,72,0.8067754077791719,0.4186046511627907,0.5714285714285714,0.48322147651006714,0.0
rob_base,sequential,22,16,1e-05,,10,,test,,67,77,587,50,0.8156209987195903,0.3937007874015748,0.42735042735042733,0.4098360655737705,0.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f10_v1,10,,dev,0.19926562307964538,91,42,628,27,0.8312182741116751,0.391304347826087,0.2288135593220339,0.2887700534759358,1.0
rob_base,sequential,22,16,1e-05,,10,,test,,80,35,629,37,0.852752880921895,0.5138888888888888,0.3162393162393162,0.3915343915343915,1.0
rob_base,sequential,22,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_22_bs16_lr1e-05_f10_v2,10,,dev,0.2664227143372409,60,95,577,77,0.8084054388133498,0.4476744186046512,0.5620437956204379,0.49838187702265374,2.0
rob_base,sequential,22,16,1e-05,,10,,test,,68,72,592,49,0.8207426376440461,0.4049586776859504,0.4188034188034188,0.41176470588235287,2.0
rob_base,sequential,22,16,1e-05,,10,,test,,72,60,604,45,0.8309859154929577,0.42857142857142855,0.38461538461538464,0.4054054054054054,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v0,1,,dev,,87,49,621,31,0.8274111675126904,0.3875,0.2627118644067797,0.31313131313131315,0.0
rob_base,sequential,33,16,1e-05,,1,,test,,68,65,606,58,0.8331242158092849,0.4715447154471545,0.4603174603174603,0.465863453815261,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v1,1,,dev,,71,67,605,66,0.8294190358467244,0.49624060150375937,0.48175182481751827,0.48888888888888893,1.0
rob_base,sequential,33,16,1e-05,,1,,test,,69,57,614,57,0.8419071518193224,0.5,0.4523809523809524,0.47500000000000003,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v2,1,,dev,,72,59,643,59,0.8427370948379351,0.5,0.45038167938931295,0.4738955823293173,2.0
rob_base,sequential,33,16,1e-05,,1,,test,,63,70,601,63,0.8331242158092849,0.47368421052631576,0.5,0.4864864864864865,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v3,1,,dev,,53,69,606,52,0.8435897435897436,0.4297520661157025,0.49523809523809526,0.46017699115044247,3.0
rob_base,sequential,33,16,1e-05,,1,,test,,63,82,589,63,0.8180677540777918,0.43448275862068964,0.5,0.46494464944649444,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v4,1,,dev,,80,48,601,52,0.8361075544174136,0.52,0.3939393939393939,0.44827586206896547,4.0
rob_base,sequential,33,16,1e-05,,1,,test,,59,77,594,67,0.8293601003764115,0.4652777777777778,0.5317460317460317,0.4962962962962963,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v5,1,,dev,0.30708518801210216,71,82,605,58,0.8125,0.4142857142857143,0.4496124031007752,0.43122676579925656,5.0
rob_base,sequential,33,16,1e-05,,1,,test,,59,91,580,67,0.8117942283563363,0.4240506329113924,0.5317460317460317,0.471830985915493,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f1_v6,1,,dev,0.26746356547810135,65,50,633,40,0.8540609137055838,0.4444444444444444,0.38095238095238093,0.41025641025641024,6.0
rob_base,sequential,33,16,1e-05,,1,,test,,74,50,621,52,0.8444165621079046,0.5098039215686274,0.4126984126984127,0.45614035087719296,6.0
rob_base,sequential,33,16,1e-05,,1,,test,,63,64,607,63,0.8406524466750314,0.49606299212598426,0.5,0.4980237154150198,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v0,2,,dev,,70,68,604,67,0.8294190358467244,0.4962962962962963,0.48905109489051096,0.49264705882352944,0.0
rob_base,sequential,33,16,1e-05,,2,,test,,87,50,620,31,0.8261421319796954,0.38271604938271603,0.2627118644067797,0.31155778894472363,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v1,2,,dev,,75,58,644,56,0.8403361344537815,0.49122807017543857,0.42748091603053434,0.4571428571428571,1.0
rob_base,sequential,33,16,1e-05,,2,,test,,84,56,614,34,0.8223350253807107,0.37777777777777777,0.288135593220339,0.3269230769230769,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v2,2,,dev,,63,56,619,42,0.8474358974358974,0.42857142857142855,0.4,0.4137931034482759,2.0
rob_base,sequential,33,16,1e-05,,2,,test,,83,51,619,35,0.8299492385786802,0.4069767441860465,0.2966101694915254,0.3431372549019608,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v3,2,,dev,0.18712335805457428,89,41,608,43,0.8335467349551856,0.5119047619047619,0.32575757575757575,0.39814814814814814,3.0
rob_base,sequential,33,16,1e-05,,2,,test,,87,45,625,31,0.8324873096446701,0.40789473684210525,0.2627118644067797,0.3195876288659794,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v4,2,,dev,0.19593693853769087,77,61,626,52,0.8308823529411765,0.46017699115044247,0.40310077519379844,0.4297520661157025,4.0
rob_base,sequential,33,16,1e-05,,2,,test,,87,45,625,31,0.8324873096446701,0.40789473684210525,0.2627118644067797,0.3195876288659794,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v5,2,,dev,0.20451580533325822,71,58,625,34,0.8362944162436549,0.3695652173913043,0.3238095238095238,0.34517766497461927,5.0
rob_base,sequential,33,16,1e-05,,2,,test,,85,50,620,33,0.8286802030456852,0.39759036144578314,0.2796610169491525,0.3283582089552239,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f2_v6,2,,dev,0.19071048021316528,81,45,638,40,0.8432835820895522,0.47058823529411764,0.3305785123966942,0.3883495145631068,6.0
rob_base,sequential,33,16,1e-05,,2,,test,,82,45,625,36,0.8388324873096447,0.4444444444444444,0.3050847457627119,0.3618090452261306,6.0
rob_base,sequential,33,16,1e-05,,2,,test,,85,45,625,33,0.8350253807106599,0.4230769230769231,0.2796610169491525,0.336734693877551,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v0,3,,dev,,80,57,645,51,0.8355342136854742,0.4722222222222222,0.3893129770992366,0.42677824267782427,0.0
rob_base,sequential,33,16,1e-05,,3,,test,,78,58,614,59,0.8318912237330037,0.5042735042735043,0.4306569343065693,0.4645669291338582,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v1,3,,dev,,63,56,619,42,0.8474358974358974,0.42857142857142855,0.4,0.4137931034482759,1.0
rob_base,sequential,33,16,1e-05,,3,,test,,74,66,606,63,0.826946847960445,0.4883720930232558,0.45985401459854014,0.4736842105263158,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v2,3,,dev,,89,51,598,43,0.8207426376440461,0.4574468085106383,0.32575757575757575,0.3805309734513274,2.0
rob_base,sequential,33,16,1e-05,,3,,test,,77,73,599,60,0.8145859085290482,0.45112781954887216,0.43795620437956206,0.4444444444444444,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v3,3,,dev,0.1953301897051953,78,58,629,51,0.8333333333333334,0.46788990825688076,0.3953488372093023,0.42857142857142855,3.0
rob_base,sequential,33,16,1e-05,,3,,test,,74,52,620,63,0.8442521631644005,0.5478260869565217,0.45985401459854014,0.5,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v4,3,,dev,0.23753522476998337,68,47,636,37,0.8540609137055838,0.44047619047619047,0.3523809523809524,0.3915343915343915,4.0
rob_base,sequential,33,16,1e-05,,3,,test,,77,57,615,60,0.8343634116192831,0.5128205128205128,0.43795620437956206,0.47244094488188976,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v5,3,,dev,0.2108361066117808,81,45,638,40,0.8432835820895522,0.47058823529411764,0.3305785123966942,0.3883495145631068,5.0
rob_base,sequential,33,16,1e-05,,3,,test,,74,70,602,63,0.8220024721878862,0.47368421052631576,0.45985401459854014,0.4666666666666667,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f3_v6,3,,dev,0.2537215203326195,75,36,628,42,0.8578745198463509,0.5384615384615384,0.358974358974359,0.4307692307692308,6.0
rob_base,sequential,33,16,1e-05,,3,,test,,78,52,620,59,0.8393077873918418,0.5315315315315315,0.4306569343065693,0.47580645161290325,6.0
rob_base,sequential,33,16,1e-05,,3,,test,,77,56,616,60,0.8355995055624228,0.5172413793103449,0.43795620437956206,0.47430830039525695,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v0,4,,dev,,62,59,616,43,0.8448717948717949,0.4215686274509804,0.4095238095238095,0.41545893719806765,0.0
rob_base,sequential,33,16,1e-05,,4,,test,,71,51,651,60,0.8535414165666266,0.5405405405405406,0.4580152671755725,0.4958677685950413,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v1,4,,dev,,88,52,597,44,0.8207426376440461,0.4583333333333333,0.3333333333333333,0.38596491228070173,1.0
rob_base,sequential,33,16,1e-05,,4,,test,,79,41,661,52,0.8559423769507803,0.5591397849462365,0.3969465648854962,0.46428571428571425,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v2,4,,dev,,80,52,635,49,0.8382352941176471,0.48514851485148514,0.3798449612403101,0.4260869565217391,2.0
rob_base,sequential,33,16,1e-05,,4,,test,,82,46,656,49,0.8463385354141657,0.5157894736842106,0.37404580152671757,0.4336283185840708,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v3,4,,dev,0.20415402077437944,62,61,622,43,0.8439086294416244,0.41346153846153844,0.4095238095238095,0.41148325358851673,3.0
rob_base,sequential,33,16,1e-05,,4,,test,,64,46,656,67,0.8679471788715486,0.5929203539823009,0.5114503816793893,0.5491803278688525,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v4,4,,dev,0.18550812015755652,84,51,632,37,0.832089552238806,0.42045454545454547,0.30578512396694213,0.35406698564593303,4.0
rob_base,sequential,33,16,1e-05,,4,,test,,72,55,647,59,0.8475390156062425,0.5175438596491229,0.45038167938931295,0.4816326530612245,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v5,4,,dev,0.3182711293780474,76,44,620,41,0.8463508322663252,0.4823529411764706,0.3504273504273504,0.4059405940594059,5.0
rob_base,sequential,33,16,1e-05,,4,,test,,82,38,664,49,0.8559423769507803,0.5632183908045977,0.37404580152671757,0.44954128440366975,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f4_v6,4,,dev,0.2068256424969855,65,63,608,61,0.8393977415307403,0.49193548387096775,0.48412698412698413,0.488,6.0
rob_base,sequential,33,16,1e-05,,4,,test,,76,52,650,55,0.8463385354141657,0.514018691588785,0.4198473282442748,0.4621848739495798,6.0
rob_base,sequential,33,16,1e-05,,4,,test,,76,42,660,55,0.858343337334934,0.5670103092783505,0.4198473282442748,0.4824561403508772,maj_vote
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v0,5,,dev,,64,111,538,68,0.7759282970550576,0.37988826815642457,0.5151515151515151,0.4372990353697749,0.0
rob_base,sequential,33,16,1e-05,,5,,test,,37,124,551,68,0.7935897435897435,0.3541666666666667,0.6476190476190476,0.45791245791245794,0.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v1,5,,dev,,51,131,556,78,0.7769607843137255,0.37320574162679426,0.6046511627906976,0.4615384615384615,1.0
rob_base,sequential,33,16,1e-05,,5,,test,,38,134,541,67,0.7794871794871795,0.3333333333333333,0.638095238095238,0.43790849673202614,1.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v2,5,,dev,,66,50,633,39,0.8527918781725888,0.43820224719101125,0.37142857142857144,0.4020618556701031,2.0
rob_base,sequential,33,16,1e-05,,5,,test,,57,50,625,48,0.8628205128205129,0.4897959183673469,0.45714285714285713,0.4729064039408867,2.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v3,5,,dev,0.3348817293997854,78,65,618,43,0.822139303482587,0.39814814814814814,0.35537190082644626,0.37554585152838427,3.0
rob_base,sequential,33,16,1e-05,,5,,test,,55,55,620,50,0.8589743589743589,0.47619047619047616,0.47619047619047616,0.47619047619047616,3.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v4,5,,dev,0.2874447251310075,60,83,581,57,0.8169014084507042,0.40714285714285714,0.48717948717948717,0.443579766536965,4.0
rob_base,sequential,33,16,1e-05,,5,,test,,41,108,567,64,0.808974358974359,0.37209302325581395,0.6095238095238096,0.4620938628158845,4.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v5,5,,dev,0.22898859134875238,72,59,612,54,0.835633626097867,0.4778761061946903,0.42857142857142855,0.45188284518828453,5.0
rob_base,sequential,33,16,1e-05,,5,,test,,62,57,618,43,0.8474358974358974,0.43,0.4095238095238095,0.41951219512195115,5.0
rob_base,sequential,33,16,1e-05,models/checkpoints/Rob_majvote/rob_base_sequential_33_bs16_lr1e-05_f5_v6,5,,dev,0.2565734923684835,76,97,573,42,0.7804568527918782,0.302158273381295,0.3559322033898305,0.3268482490272373,6.0
